stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
1.5,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,48,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2,44,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2.5,10,TRUE,FALSE,,FALSE,TRUE,,,TRUE,,
2,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
4,133,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
3.5,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4.5,54,TRUE,,,FALSE,TRUE,,,FALSE,,
3.5,36,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,9,,,,,TRUE,,,TRUE,,
3,41,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3,178,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,7,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,,
4,195,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2.5,109,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,13,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
4,68,TRUE,TRUE,None,TRUE,TRUE,TRUE,TRUE,None,FALSE,TRUE
3,12,,,None,,TRUE,TRUE,,FALSE,TRUE,
2,49,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2.5,11,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
3.5,696,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,58,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,233,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,26,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1.5,5,TRUE,,FALSE,,TRUE,,,TRUE,TRUE,
1.5,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3,15,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,54,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
1.5,106,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,53,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,18,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,
4.5,294,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4.5,104,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE,None,TRUE,
4,26,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,495,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,16,TRUE,FALSE,,,FALSE,TRUE,,TRUE,,
2,25,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
3,15,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3.5,66,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,13,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,
2,15,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,,
3,41,TRUE,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE
2,29,TRUE,TRUE,FALSE,,FALSE,TRUE,TRUE,FALSE,TRUE,
3,19,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
3.5,17,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,249,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,256,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4.5,120,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,77,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
5,5,,,,,,,,,,
3,39,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,19,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3,16,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,,TRUE
4,6,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE
4,31,,,,,TRUE,,,,,
2,8,,,,,TRUE,,,TRUE,,
4,109,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
3,142,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,24,,,,,TRUE,,,TRUE,,
2,28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,18,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
3,16,TRUE,TRUE,,,TRUE,TRUE,,TRUE,,TRUE
2.5,9,TRUE,FALSE,FALSE,,TRUE,TRUE,,TRUE,,FALSE
2.5,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1.5,7,,,,,None,,FALSE,None,,
4,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1.5,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,116,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2.5,16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,28,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
3.5,10,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,418,TRUE,FALSE,None,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
4.5,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1.5,10,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,33,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,20,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
4,131,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,6,,,,,,,,,,
3,15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,25,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,6,,,,,TRUE,TRUE,FALSE,,,
4.5,6,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,FALSE,
3,14,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
3.5,184,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
3.5,119,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,15,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,271,TRUE,TRUE,FALSE,FALSE,None,TRUE,TRUE,None,TRUE,TRUE
2.5,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
3,127,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,248,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
4.5,39,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
3,24,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,31,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
4,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
4.5,13,,,,,TRUE,,,,,
1.5,6,TRUE,,,,TRUE,TRUE,,FALSE,TRUE,
4,44,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
3.5,10,,,,,None,,,None,,
3,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,66,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,444,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,5,TRUE,TRUE,,FALSE,TRUE,,,TRUE,TRUE,TRUE
3.5,14,TRUE,TRUE,,,TRUE,,,TRUE,,
3.5,414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,13,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,9,,,,,TRUE,,,TRUE,,
3,28,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,169,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,140,TRUE,TRUE,FALSE,,None,TRUE,TRUE,None,TRUE,TRUE
4,49,,FALSE,,,TRUE,,,TRUE,,
2.5,29,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,233,TRUE,FALSE,None,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,17,TRUE,FALSE,FALSE,,,,TRUE,,TRUE,FALSE
2,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,18,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,8,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
3,11,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,,
4,23,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE
4.5,51,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,426,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,49,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,16,TRUE,TRUE,,,TRUE,,,TRUE,,TRUE
2,53,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2,13,,,,,FALSE,,,TRUE,,
3,24,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3,484,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
1.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2,17,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
1.5,57,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
2,7,TRUE,,FALSE,,FALSE,TRUE,,TRUE,,
3,62,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1.5,19,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,6,TRUE,,FALSE,,TRUE,,FALSE,,,
1.5,57,TRUE,,FALSE,,TRUE,FALSE,TRUE,TRUE,,
3.5,91,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,21,TRUE,TRUE,TRUE,,,FALSE,TRUE,FALSE,,
4,59,TRUE,,FALSE,,TRUE,,FALSE,TRUE,TRUE,
2,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,23,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,
3.5,48,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,26,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
3.5,82,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3.5,41,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
1.5,88,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,
3,6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,FALSE
4,34,,TRUE,,,TRUE,,,TRUE,,
1,5,,,,,,,,FALSE,,
4,20,TRUE,TRUE,FALSE,,,,TRUE,TRUE,TRUE,TRUE
4,76,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,45,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,
1.5,8,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
2,10,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,,FALSE
3,31,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,11,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,
1.5,6,,,,,,,,TRUE,,
1.5,33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1.5,40,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3,9,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4.5,139,TRUE,TRUE,FALSE,FALSE,None,TRUE,TRUE,None,TRUE,TRUE
3.5,6,,,,,TRUE,TRUE,,,,
1.5,5,FALSE,,FALSE,,,FALSE,,TRUE,,
4,178,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,336,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
3,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,8,,,,,FALSE,,,TRUE,,
4,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2.5,13,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,37,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE
2,48,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1.5,41,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,118,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE
1.5,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,30,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1.5,24,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,27,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4,604,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
4,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,
4,46,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,,
1.5,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2.5,127,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,24,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,43,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
1.5,33,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,56,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
3,174,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,11,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
1.5,13,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,43,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,24,,FALSE,FALSE,,FALSE,,TRUE,TRUE,,
4,185,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,18,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,37,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,62,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,
4,67,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3,172,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
2,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,FALSE,FALSE
2.5,15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,37,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
3.5,8,,,,,TRUE,,,TRUE,,
4,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,21,,,FALSE,,TRUE,,,TRUE,,
3.5,33,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
3,26,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
3.5,135,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,19,TRUE,,,,None,,,TRUE,,
2,25,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,8,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
2,32,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
1.5,32,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,27,TRUE,None,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2.5,54,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2.5,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,202,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,10,,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
2.5,66,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,227,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3.5,55,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
3.5,52,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
3.5,44,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,FALSE,
4.5,7,TRUE,TRUE,FALSE,,TRUE,,,,,FALSE
1.5,11,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,,FALSE
3,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
4,37,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2.5,60,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2.5,15,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,131,,TRUE,,,TRUE,,,TRUE,,
1.5,15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
4,22,,,,,,,,,,
2.5,17,TRUE,TRUE,,FALSE,TRUE,,,TRUE,,
3,52,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3.5,39,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE
3,38,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,154,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
4,22,TRUE,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE
2.5,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
3,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
2,18,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
5,152,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2.5,34,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
4.5,14,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
4.5,10,TRUE,TRUE,FALSE,TRUE,TRUE,,,,FALSE,
2.5,10,,,,,FALSE,,,TRUE,TRUE,
4.5,7,TRUE,None,FALSE,,TRUE,TRUE,FALSE,TRUE,,
3,10,,,,,,,,,,
3.5,8,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2.5,13,,,,FALSE,TRUE,,TRUE,TRUE,,
1.5,34,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,18,,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1,7,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3,6,,,,,,,,,,
4,28,TRUE,FALSE,,TRUE,TRUE,,,TRUE,FALSE,TRUE
3,87,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,
2,8,TRUE,,FALSE,,TRUE,,TRUE,FALSE,,
2,21,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
2.5,102,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,6,TRUE,TRUE,,,TRUE,,,TRUE,,TRUE
2,32,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
3.5,29,,TRUE,,,TRUE,,TRUE,TRUE,,
1.5,28,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3.5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2,46,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
3,12,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3,382,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,29,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
2,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
3.5,23,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3,109,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,15,,TRUE,FALSE,,,,,,TRUE,
3.5,16,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,
