state,stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
PA,2.5,50,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PA,2.5,61,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,18,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,16,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,3.5,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
FL,1.5,27,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2,24,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1,30,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,43,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
TN,2.5,23,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2,9,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,5,16,TRUE,FALSE,FALSE,,TRUE,TRUE,,TRUE,,
PA,3,7,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,
MO,1,17,TRUE,TRUE,FALSE,FALSE,TRUE,,,TRUE,TRUE,
TN,2,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,
LA,4,53,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
TN,1.5,76,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NJ,3,41,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,5,TRUE,FALSE,,,,FALSE,TRUE,,,
LA,1.5,11,,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
PA,2,18,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
TN,2.5,42,TRUE,TRUE,,,,,,,TRUE,
MO,4.5,13,,,,TRUE,TRUE,,,TRUE,,
PA,2,59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IN,2,8,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
MO,4.5,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,
NV,4.5,483,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IN,2.5,21,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NJ,4.5,34,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3.5,21,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE
PA,3.5,153,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,4,20,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,4,5,,,,,,,,,,
FL,5,75,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,47,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3,16,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,1.5,19,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,7,,,FALSE,FALSE,FALSE,,,TRUE,TRUE,
MO,1.5,34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3,44,TRUE,,FALSE,,TRUE,,TRUE,TRUE,TRUE,
DE,3,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,1.5,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3.5,57,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,1.5,18,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3.5,11,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,,,
PA,2,35,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4.5,80,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,3,9,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,
TN,2.5,11,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
DE,4,6,TRUE,FALSE,,TRUE,TRUE,,,FALSE,FALSE,TRUE
IN,2.5,7,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,14,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,2.5,9,TRUE,,,,TRUE,TRUE,,TRUE,,
PA,3.5,8,,,,,,,,,TRUE,
NV,4,106,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NV,4,13,,,,,,,,,,
AZ,4,52,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,TRUE
FL,2.5,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,106,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CA,4,33,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
FL,1.5,11,,,,,FALSE,TRUE,,TRUE,,
MO,2,10,TRUE,,FALSE,,TRUE,FALSE,TRUE,TRUE,,
TN,1.5,111,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,3.5,15,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,
IL,3.5,7,TRUE,TRUE,,FALSE,TRUE,,,TRUE,,TRUE
FL,1,5,,,,,TRUE,,,TRUE,,
IN,2.5,34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4.5,393,TRUE,None,FALSE,FALSE,TRUE,TRUE,FALSE,None,FALSE,FALSE
PA,4.5,43,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,
MO,4.5,10,,,,TRUE,TRUE,,,TRUE,,
TN,2,79,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
IN,4,39,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PA,3.5,27,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,4.5,445,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,1.5,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,4,5,,,,,TRUE,,,TRUE,,
FL,3,44,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE
PA,4,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
ID,3,133,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3.5,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NV,1.5,65,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,37,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3,67,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,3.5,30,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
TN,1.5,12,TRUE,,FALSE,,TRUE,TRUE,FALSE,TRUE,,
PA,4,59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,4,20,,,,,TRUE,,FALSE,TRUE,,
IN,4.5,362,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
LA,4,217,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PA,3.5,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
DE,2,15,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
NJ,2,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,1.5,6,,,,,,,,,,
FL,3,50,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2,6,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,4,111,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3,13,,,FALSE,,,TRUE,TRUE,TRUE,TRUE,
AB,3.5,30,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3.5,355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,2.5,168,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,3.5,14,,,,,TRUE,,,TRUE,,
PA,4,172,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IL,2.5,12,TRUE,FALSE,FALSE,,TRUE,TRUE,,TRUE,,FALSE
IN,3.5,22,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE
FL,2.5,20,TRUE,FALSE,,,TRUE,TRUE,FALSE,TRUE,TRUE,
FL,4.5,36,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3.5,97,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,2,14,TRUE,,,,TRUE,,,TRUE,TRUE,
PA,4.5,495,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NV,4.5,75,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,3,21,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,
FL,3.5,10,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,
MO,3,29,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE
NJ,1.5,6,,,,,FALSE,,,TRUE,,
IL,1.5,24,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
ID,2.5,17,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
TN,3,21,TRUE,,FALSE,,TRUE,TRUE,FALSE,TRUE,,
IL,1.5,30,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,1.5,135,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2.5,11,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,38,TRUE,None,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,
PA,3,6,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
NV,2,64,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,185,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,None,TRUE,TRUE
IL,4,53,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,1,25,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,
PA,2.5,69,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2,30,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2,5,TRUE,,,,FALSE,,,TRUE,,
LA,3.5,8,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,
FL,2.5,14,,FALSE,FALSE,,FALSE,,,FALSE,,
AB,3,23,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AZ,3.5,261,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
LA,4.5,87,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,7,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,
LA,3,45,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
PA,4,53,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
AB,3.5,96,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
TN,2,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,109,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NV,5,6,TRUE,FALSE,,TRUE,TRUE,,,FALSE,FALSE,FALSE
ID,2.5,91,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,17,TRUE,None,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
IN,3.5,5,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,
IL,1.5,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,5,64,TRUE,FALSE,FALSE,,TRUE,,TRUE,TRUE,TRUE,
LA,4,43,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
PA,4,159,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,44,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
ID,4,54,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NV,1.5,49,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,1,5,,,,,FALSE,,,FALSE,,
ID,2,21,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3.5,20,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PA,3,64,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
MO,3,29,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,2,6,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,,
AZ,3.5,154,TRUE,TRUE,None,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,3,20,,,,,None,,,None,TRUE,
FL,3.5,252,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,2,9,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,3.5,10,TRUE,,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
LA,3.5,259,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,3.5,160,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,9,TRUE,,TRUE,,TRUE,,,FALSE,TRUE,
LA,4.5,45,TRUE,None,,FALSE,TRUE,,,None,TRUE,TRUE
FL,3.5,744,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
MO,3.5,689,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,19,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,45,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE
MO,2.5,68,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NV,2,54,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IL,3.5,6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,1,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
AB,3.5,9,,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,3.5,6,,,,,None,,,TRUE,,
AZ,2.5,13,TRUE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,,TRUE
FL,1.5,21,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
AB,3.5,6,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,79,,,,,TRUE,,,,,
FL,3.5,80,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,2.5,48,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4,785,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
PA,1.5,16,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
MO,2,15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,219,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,2.5,77,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
PA,3.5,338,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,3.5,80,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
PA,3,44,,,,,TRUE,,,TRUE,TRUE,
PA,3,42,TRUE,TRUE,FALSE,,None,,,None,TRUE,
NV,3.5,5,,FALSE,,,TRUE,,,FALSE,,
FL,2,16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
NJ,2.5,13,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
FL,3,63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,4.5,77,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,40,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,3,13,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3.5,119,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,77,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
DE,3,214,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
PA,4,17,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
FL,1.5,22,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3.5,585,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4.5,56,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
ID,4,143,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,4,245,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,4,45,TRUE,,FALSE,,TRUE,,,TRUE,TRUE,
FL,4,351,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3.5,114,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,199,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,133,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,2,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
IL,3.5,23,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
NJ,2,12,TRUE,,,,TRUE,TRUE,,TRUE,,
LA,3,49,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
PA,4.5,37,TRUE,None,,TRUE,TRUE,,,TRUE,TRUE,FALSE
MO,3.5,94,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,None,TRUE,FALSE
NJ,3.5,134,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
TN,1.5,15,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4.5,908,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,TRUE
PA,2.5,86,TRUE,TRUE,FALSE,,TRUE,,TRUE,TRUE,TRUE,
MO,4,10,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,,FALSE,
IL,3,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,3,20,,,FALSE,,TRUE,TRUE,TRUE,FALSE,,
NJ,3,130,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4.5,111,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
MO,2,13,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3,37,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,1.5,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4.5,7,,,,,,,,,,
NJ,3,28,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,3.5,151,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
PA,3.5,58,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TN,2.5,76,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
PA,2,17,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
AZ,4,105,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
TN,3,6,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
LA,3.5,72,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
NV,4.5,139,TRUE,FALSE,,,TRUE,TRUE,TRUE,,TRUE,
FL,1.5,20,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,3.5,46,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,2.5,12,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
MO,3,18,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,1.5,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,3,68,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,4,44,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2.5,13,TRUE,TRUE,,,TRUE,,,TRUE,,FALSE
PA,4,65,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,3,8,,,FALSE,,FALSE,TRUE,,TRUE,,
AB,2.5,27,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,
NJ,1.5,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3.5,48,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
AZ,2,44,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MO,2.5,10,TRUE,FALSE,,FALSE,TRUE,,,TRUE,,
IN,2,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,133,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
TN,3.5,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TN,4.5,54,TRUE,,,FALSE,TRUE,,,FALSE,,
PA,3.5,36,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
NV,2,9,,,,,TRUE,,,TRUE,,
PA,3,41,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,3,178,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,7,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,,
PA,4,195,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
TN,2.5,109,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
